Timeline,Start time,Duration,Row,Instance number,00 Penalidades,01 Penalidades RD,02 Penalidades RA,03 Penalidades F. Estáticas,04 Penalidades Offside,05 Penalidades Placagem,06 Penalidades Outro,07 Penalidades Foul Play,10 1ª Parte,11 2ª Parte,Origem Ensaio,Resultado AL,Resultado FO,Resultado Ruck,Ungrouped,Notes,Flags
250531 CDUP vs Lousã,743.1982439999999,20.0,Lousã Penalidades,1,Fora de Jogo,,,,Fora de Jogo Defensivo,,,,,,,,,,,,
250531 CDUP vs Lousã,1302.3937098323333,20.0,Lousã Penalidades,2,Fase Estática,,,Maul Atacante,,,,,,,,,,,,,
250531 CDUP vs Lousã,1921.4988495406658,20.0,Lousã Penalidades,3,Ruck Defensivo,Placador Não Sai,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,2164.8997793753333,20.0,Lousã Penalidades,4,Outro,,,,,,Avant Intencional,,,,,,,,,,
250531 CDUP vs Lousã,2617.3991435406665,20.0,Lousã Penalidades,5,Fase Estática,,,Maul Atacante,,,,,,,,,,,,,
250531 CDUP vs Lousã,2624.299946958332,20.0,Lousã Penalidades,6,Foul Play,,,,,,,Palavras,,,,,,,,,
250531 CDUP vs Lousã,2936.299123458332,20.0,Lousã Penalidades,7,Ruck Atacante,,Agarrado à Bola,,,,,,,,,,,,,,
250531 CDUP vs Lousã,3196.1991789583326,20.0,Lousã Penalidades,8,Placagem,,,,,Placagem Alta,,,,,,,,,,,
250531 CDUP vs Lousã,3326.2985385409984,20.0,Lousã Penalidades,9,Ruck Defensivo,Placador Não Sai,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,4707.194333375664,20.0,Lousã Penalidades,10,Placagem,,,,,Placagem Alta,,,,,,,,,,,
250531 CDUP vs Lousã,4779.499954332668,20.0,Lousã Penalidades,11,Fase Estática,,,Maul Defensivo,,,,,,,,,,,,,
250531 CDUP vs Lousã,4997.3991456660015,20.0,Lousã Penalidades,12,Ruck Atacante,,Agarrado à Bola,,,,,,,,,,,,,,
250531 CDUP vs Lousã,158.01224202931616,26.386688804683587,Lousã Posse de Bola,1,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,287.8092327967136,23.988304786952995,Lousã Posse de Bola,2,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,378.7142349990008,21.48456587599884,Lousã Posse de Bola,3,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,455.85204528302944,40.6470482589703,Lousã Posse de Bola,4,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,531.9803841718679,21.21665370246501,Lousã Posse de Bola,5,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,648.4697028123591,18.395945854640786,Lousã Posse de Bola,6,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,920.6992950829982,8.298536834000856,Lousã Posse de Bola,7,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,1053.6997764993316,17.999348917000134,Lousã Posse de Bola,8,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,1164.831212006929,25.768069785405032,Lousã Posse de Bola,9,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,1306.0098923247504,12.289091466581795,Lousã Posse de Bola,10,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,1681.2980406249985,9.301165708666304,Lousã Posse de Bola,11,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,1700.999681041333,41.7994790000007,Lousã Posse de Bola,12,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,1786.7403940378638,28.35901921046775,Lousã Posse de Bola,13,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,1891.4076739224179,12.190258619248198,Lousã Posse de Bola,14,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,2194.1173069108163,11.280712629517438,Lousã Posse de Bola,15,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,2294.2366666666667,9.658071540332003,Lousã Posse de Bola,16,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,2411.0701577364653,62.018677989776734,Lousã Posse de Bola,17,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,2624.680558771225,7.018446270107688,Lousã Posse de Bola,18,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,2741.405,11.993840291998367,Lousã Posse de Bola,19,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,2759.599072582334,5.000279083331407,Lousã Posse de Bola,20,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,2771.698427417332,18.294905916001426,Lousã Posse de Bola,21,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,2801.96,25.638643916000092,Lousã Posse de Bola,22,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,2900.799502124666,27.999541082665473,Lousã Posse de Bola,23,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,2939.1666666666665,11.934168040998884,Lousã Posse de Bola,24,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,3141.243261020937,18.955970603394235,Lousã Posse de Bola,25,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,3708.0998330416664,6.49967499966715,Lousã Posse de Bola,26,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,3866.6976154579984,14.724051208668243,Lousã Posse de Bola,27,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,4058.139396975659,16.658890065672495,Lousã Posse de Bola,28,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,4083.0988638746658,13.899495040666807,Lousã Posse de Bola,29,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,4317.0108114837985,21.38771130686746,Lousã Posse de Bola,30,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,4625.819008813836,19.780111227826637,Lousã Posse de Bola,31,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,4956.339233978384,57.060926728613595,Lousã Posse de Bola,32,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,5196.436397450577,30.06299184108957,Lousã Posse de Bola,33,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,5273.570323440158,15.009676559842774,Lousã Posse de Bola,34,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,5344.999512573092,16.599586927239216,Lousã Posse de Bola,35,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,5529.834749123361,13.664458543306864,Lousã Posse de Bola,36,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,5543.499207666668,10.057377368668313,Lousã Posse de Bola,37,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,5562.398976999001,27.000145083997268,Lousã Posse de Bola,38,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,5680.096541831755,67.78251287724561,Lousã Posse de Bola,39,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,5771.395,29.40407225033414,Lousã Posse de Bola,40,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,5979.4637250292635,15.836159303402383,Lousã Posse de Bola,41,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,3317.0933333333332,28.63166666666666,Lousã Restarts,1,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,3951.425,46.129999999999654,Lousã Restarts,2,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,163.76166666666666,10.0,Lousã Rucks,1,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,170.25,10.0,Lousã Rucks,2,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,295.69166666666666,10.73074651157026,Lousã Rucks,3,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,456.8949999999999,11.353564322506202,Lousã Rucks,4,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,466.52,10.0,Lousã Rucks,5,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,470.72833333333335,10.0,Lousã Rucks,6,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,479.2183333333333,10.0,Lousã Rucks,7,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,652.28,10.0,Lousã Rucks,8,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,659.7816666666666,10.0,Lousã Rucks,9,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,1166.2283333333332,10.728155870801174,Lousã Rucks,10,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,1176.0466666666666,10.0,Lousã Rucks,11,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,1700.8933333333337,12.114556951956502,Lousã Rucks,12,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,1711.3066666666666,10.0,Lousã Rucks,13,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,1718.2483333333332,10.0,Lousã Rucks,14,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,1725.7483333333332,10.0,Lousã Rucks,15,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,1733.54,10.0,Lousã Rucks,16,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,1789.315,10.0,Lousã Rucks,17,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,1794.4,10.0,Lousã Rucks,18,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,2427.0533333333333,10.0,Lousã Rucks,19,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,2433.105,10.0,Lousã Rucks,20,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,2443.525,10.0,Lousã Rucks,21,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,2451.28,10.0,Lousã Rucks,22,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,2742.43,10.0,Lousã Rucks,23,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,2804.048333333333,10.0,Lousã Rucks,24,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,2900.5433333333335,10.0,Lousã Rucks,25,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,2906.855,10.0,Lousã Rucks,26,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,2915.056666666667,10.0,Lousã Rucks,27,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,2940.9990498739994,10.0,Lousã Rucks,28,,,,,,,,,,,,,,Perdido,,,
250531 CDUP vs Lousã,4062.6516666666666,10.0,Lousã Rucks,29,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,4081.825,11.859191567959897,Lousã Rucks,30,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,4319.99,11.639877523161886,Lousã Rucks,31,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,4958.548333333333,10.0,Lousã Rucks,32,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,4968.155,10.0,Lousã Rucks,33,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,4984.181666666666,10.0,Lousã Rucks,34,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,4994.916666666667,10.0,Lousã Rucks,35,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,5002.286666666667,12.0,Lousã Rucks,36,,,,,,,,,,,,,,Perdido,,,
250531 CDUP vs Lousã,5200.36,11.030996373025118,Lousã Rucks,37,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,5209.395,10.0,Lousã Rucks,38,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,5276.335,13.635764058805762,Lousã Rucks,39,,,,,,,,,,,,,,Perdido,,,
250531 CDUP vs Lousã,5534.568333333334,10.0,Lousã Rucks,40,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,5544.194366749664,10.0,Lousã Rucks,41,,,,,,,,,,,,,,Perdido,,,
250531 CDUP vs Lousã,5566.718333333333,11.415527004791329,Lousã Rucks,42,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,5573.5633333333335,10.0,Lousã Rucks,43,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,5680.701666666667,10.0,Lousã Rucks,44,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,5693.4366666666665,14.092908117240768,Lousã Rucks,45,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,5704.475,10.0,Lousã Rucks,46,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,5721.888333333333,10.6008208868152,Lousã Rucks,47,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,5738.143333333333,10.0,Lousã Rucks,48,,,,,,,,,,,,,,Perdido,,,
250531 CDUP vs Lousã,5770.21,10.0,Lousã Rucks,49,,,,,,,,,,,,,,,,,
250531 CDUP vs Lousã,5780.508333333333,10.0,Lousã Rucks,50,,,,,,,,,,,,,,,,,
